id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);url strt;url end;image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
60011;1;Tank Replacement Gas Cap Large;430;15.83;1;20.74;1;;;;;0001101.;;Freidig;Acerbis;;;;;;;;2.00;;both;;;;Ø 62 Mm;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001101_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001101_0.jpg;0;Compatibilité marque:Universal:1,Emplacement:Accessoires de réservoir:2;1;new;0;0;0;0;0;0;0;0
60012;1;Replace Gasket;430;6.94;1;9.78;1;;;;;0001102;;Freidig;Acerbis;;;;;;;;4.00;;both;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001102_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001102_0.jpg;0;Compatibilité marque:Universal:1,Emplacement:Accessoires de réservoir:2;1;new;0;0;0;0;0;0;0;0
60013;1;Raccord Pour Réservoir;430;32.41;1;18.96;1;;;;;0001105;;Freidig;Acerbis;;;;;;;;3.00;;both;;;;Additionnel;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001105_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001105_0.jpg;0;Compatibilité marque:Universal:1,Emplacement:Accessoires de réservoir:2;1;new;0;0;0;0;0;0;0;0
60014;1;Tank Replacement Gas Cap Small;430;15.28;1;18.96;1;;;;;0001111.090;;Freidig;Acerbis;;;;;;;;2.00;;both;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001111.090_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001111.090_0.jpg;0;Compatibilité marque:Universal:1,Emplacement:Accessoires de réservoir:2;1;new;0;0;0;0;0;0;0;0
60015;1;Bouchon Réservoir À Clé Petit;430;29.63;1;10.07;1;;;;;0001119.;;Freidig;Acerbis;;;;;;;;2.00;;both;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001119_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001119_0.jpg;0;Compatibilité marque:Universal:1,Emplacement:Accessoires de réservoir:2;1;new;0;0;0;0;0;0;0;0
60016;1;Bouchon Réservoir À Clef;430;29.63;1;4.44;1;;;;;0001121.;;Freidig;Acerbis;;;;;;;;2.00;;both;;;;Ø 62 Mm;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001121_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001121_0.jpg;0;Compatibilité marque:Universal:1,Emplacement:Accessoires de réservoir:2;1;new;0;0;0;0;0;0;0;0
60017;1;Bouchon Réserboir Kpl;430;15.74;1;15.40;1;;;;;0001201.090;;Freidig;Acerbis;;;;;;;;2.00;;both;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001201.090_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001201.090_0.jpg;0;Compatibilité marque:Universal:1,Emplacement:Accessoires de réservoir:2;1;new;0;0;0;0;0;0;0;0
60018;1;Joint Piur Bouchon;430;6.94;1;11.80;1;;;;;0001202.090;;Freidig;Acerbis;;;;;;;;2.00;;both;;;;Petit;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001202.090_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001202.090_0.jpg;0;Compatibilité marque:Universal:1,Emplacement:Accessoires de réservoir:2;1;new;0;0;0;0;0;0;0;0
60019;1;Benzinhahn Komplet;430;24.07;1;207.40;1;;;;;0001203.;;Freidig;Acerbis;;;;;;;;1.00;;both;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001203_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001203_0.jpg;0;Compatibilité marque:Universal:1,Emplacement:Accessoires de réservoir:2;1;new;0;0;0;0;0;0;0;0
60020;1;Rally Pro Spoiler;431;18.43;1;240.00;1;;;;;0001501.090;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Noir (Paire);0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001501.090_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001501.090_0.jpg;0;Type:Rally Pro:1,Emplacement:Spoiler:2;1;new;0;0;0;0;0;0;0;0
60021;1;Station De Gaz 16L;430;324.07;1;200.89;1;;;;;0001555;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Transparent;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001555_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001555_0.jpg;0;Compatibilité marque:Universal:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60022;1;Reservoir Xr 600 Gauche;430;375;1;212.74;1;;;;;0001569.030;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001569.030_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001569.030_0.jpg;0;Compatibilité marque:Yamaha:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60023;1;Acerbis Tank Honda;430;313.89;1;212.74;1;;;;;0001584.030;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Nx/Dominator 88-91 White 23L;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001584.030_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001584.030_0.jpg;0;Compatibilité marque:Yamaha:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60024;0;Fuel Tanks 13 Lt. Yamaha;430;332.41;1;212.74;0;;;;;0001587.120;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Natural;<ul><li>WR 125 02-05</li><li>WR 250 02-05</li><li>YZ 125 02/04</li><li>YZ 250 02-04</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Compatibilité marque:Yamaha:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60025;1;Tank 23Lt. Yamaha;430;332.41;1;212.74;1;;;;;0001593.030;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Blanc;<ul><li>TT 600 KICK STARTER 93-97</li><li>TT 600 ELECTRIC STARTER 98-03</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001593.030_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001593.030_0.jpg;0;Compatibilité marque:Yamaha:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60026;0;Tank 14 Lt. Kawasaki ;430;332.41;1;212.74;0;;;;;0001594.130;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Vert;<ul><li>KLX 250 C 93-96</li><li>KLX 250 R 93-96</li><li>KLX 300 99-02</li><li>KLX 300 04</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Compatibilité marque:Kawasaki:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60027;1;Tank 23Lt. Yamaha;430;332.41;1;234.07;1;;;;;0001599.030;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Blanc;<ul><li>XT600 95-03</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001599.030_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001599.030_0.jpg;0;Compatibilité marque:Yamaha:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60028;1;Tank 23Lt. Yamaha;430;332.41;1;234.07;1;;;;;0001599.090;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Noir;<ul><li>XT600 95-03</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001599.090_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001599.090_0.jpg;0;Compatibilité marque:Yamaha:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60029;0;Reservoir Xr 400;430;365.74;1;212.74;0;;;;;0001601.030;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Compatibilité marque:Yamaha:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60030;0;Benzintank Xr 400 R 96/04;430;365.74;1;272.00;0;;;;;0001601.110;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Rouge;<ul><li>22 LIT.</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Compatibilité marque:Yamaha:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60031;1;Tank 13Lt. Yamaha;430;332.41;1;266.07;1;;;;;0001612.120;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Natural;<ul><li>WR 250 F 01-02</li><li>WR 400 F 98-99</li><li>WR 426 F 00-02</li><li>YZ 400 F 98-99</li><li>YZ 426 F 00-02</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0001612.120_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0001612.120_0.jpg;0;Compatibilité marque:Yamaha:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60032;0;Tank 20Lt. Yamaha;430;425;1;18.96;0;;;;;0001614.030;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Blanc;<ul><li>TT 600 R 98-04</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Compatibilité marque:Yamaha:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60033;0;Reservoir Honda Sahara;430;415.74;1;18.96;0;;;;;0001615.110;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Rouge 24 Litre;<ul><li>XR 650R 04-07</li><li>XR 650 00-03</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Compatibilité marque:Yamaha:1,Emplacement:Reservoir Essence:2;1;new;0;0;0;0;0;0;0;0
60034;1;Front Number Plate Kawasaki/Suzuki;430;29.63;1;18.96;1;;;;;0002121.030;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Blanc;<ul><li>KX(F)125-450 03-08  </li><li>RMZ250 04-06 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002121.006_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002121.006_0.jpg;0;Compatibilité marque:Kawasaki:1,Emplacement:Plaques avant:2;1;new;0;0;0;0;0;0;0;0
60035;1;Front Number Plate Kawasaki/Suzuki;430;29.63;1;18.96;1;;;;;0002121.090;;Freidig;Acerbis;;;;;;;;1.00;;both;;;;Noir;<ul><li>KX(F)125-450 03-08  </li><li>RMZ250 04-06 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002121.090_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002121.090_0.jpg;0;Compatibilité marque:Kawasaki:1,Emplacement:Plaques avant:2;1;new;0;0;0;0;0;0;0;0
60036;1;Front Number Plate Suzuki;430;29.63;1;18.96;1;;;;;0002134.060;;Freidig;Acerbis;;;;;;;;1.00;;both;;;;Jaune;<ul><li>RM 125/250 99-00 </li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002134.060_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002134.060_0.jpg;0;Compatibilité marque:Suzuki:1,Emplacement:Plaques avant:2;1;new;0;0;0;0;0;0;0;0
60037;1;Front Number Plate Yamaha;430;29.63;1;18.96;1;;;;;0002141.030;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Blanc;<ul><li>YZ 125/250 00-05</li><li>YZF 250 01-05</li><li>YZF 426 4T 00-02</li><li>YZF 450 03-05</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002141.006_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002141.006_0.jpg;0;Compatibilité marque:Yamaha:1,Emplacement:Plaques avant:2;1;new;0;0;0;0;0;0;0;0
60038;1;Front Number Plate Yamaha;430;29.63;1;18.96;1;;;;;0002141.090;;Freidig;Acerbis;;;;;;;;1.00;;both;;;;Noir;<ul><li>YZ 125/250 00-05</li><li>YZF 250 01-05</li><li>YZF 426 4T 00-02</li><li>YZF 450 03-05</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002141.090_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002141.090_0.jpg;0;Compatibilité marque:Yamaha:1,Emplacement:Plaques avant:2;1;new;0;0;0;0;0;0;0;0
60039;1;Front Number Plate Honda;430;29.63;1;18.96;1;;;;;0002142.090;;Freidig;Acerbis;;;;;;;;1.00;;both;;;;Noir;<ul><li>CR 125/250R 00/03</li><li>CRF 450R 02/03</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002142.090_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002142.090_0.jpg;0;Compatibilité marque:Honda:1,Emplacement:Plaques avant:2;1;new;0;0;0;0;0;0;0;0
60040;1;Front Number Plate Suzuki;430;29.63;1;18.96;1;;;;;0002148.030;;Freidig;Acerbis;;;;;;;;1.00;;both;;;;Blanc;<ul><li>RM 125/250 01-</li><li>RM-Z 250 07-09</li><li>RM-Z 450 05-07</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002148.006_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002148.006_0.jpg;0;Compatibilité marque:Suzuki:1,Emplacement:Plaques avant:2;1;new;0;0;0;0;0;0;0;0
60041;1;Front Number Plate Suzuki;430;29.63;1;18.96;1;;;;;0002148.090;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Noir;<ul><li>RM 125/250 01-</li><li>RM-Z 250 07-09</li><li>RM-Z 450 05-07</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002148.090_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002148.090_0.jpg;0;Compatibilité marque:Suzuki:1,Emplacement:Plaques avant:2;1;new;0;0;0;0;0;0;0;0
60042;1;Front Number Plate Yamaha;430;29.63;1;18.96;1;;;;;0002151.030;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Blanc;<ul><li>YZ80 95-01</li><li>YZ85 02-05</li><li>YZ85LW 04-10</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002151.006_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002151.006_0.jpg;0;Compatibilité marque:Yamaha:1,Emplacement:Plaques avant:2;1;new;0;0;0;0;0;0;0;0
60043;1;Front Number Plate Yamaha;430;29.63;1;18.96;1;;;;;0002151.090;;Freidig;Acerbis;;;;;;;;1.00;;both;;;;Noir;<ul><li>YZ80 95-01</li><li>YZ85 02-05</li><li>YZ85LW 04-10</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002151.090_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002151.090_0.jpg;0;Compatibilité marque:Yamaha:1,Emplacement:Plaques avant:2;1;new;0;0;0;0;0;0;0;0
60044;0;;430;29.63;1;10.07;0;;;;;0002158;;Freidig;Acerbis;;;;;;;;2.00;;both;;;;;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0;http://prestashop.vs1.details.cognix-systems.net/img/import/0;0;Compatibilité marque:KTM:1,Emplacement:Plaques avant:2;1;new;0;0;0;0;0;0;0;0
60045;1;Front Number Plate Ktm;430;29.63;1;10.07;1;;;;;0002158.090;;Freidig;Acerbis;;;;;;;;2.00;;both;;;;Noir;<ul><li>SX 125 03/06</li><li>SX 200 03/04</li><li>SX 250 03/06</li><li>SX-F 250 06</li><li>SX-F 450 04/06</li><li>SX-F 525 03/06</li></ul>;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002158.090_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002158.090_0.jpg;0;Compatibilité marque:KTM:1,Emplacement:Plaques avant:2;1;new;0;0;0;0;0;0;0;0
60046;1;Rechange Porte-Numero Ciclope Et Diamond;432;15.74;1;10.07;1;;;;;0002160.030;;Freidig;Acerbis;;;;;;;;3.00;;both;;;;Blanc;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002160.006_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002160.006_0.jpg;0;Type:Accessoires pour phares:1;1;new;0;0;0;0;0;0;0;0
60047;1;Rechange Porte-Numero Ciclope Et Diamond;432;15.74;1;62.82;1;;;;;0002160.090;;Freidig;Acerbis;;;;;;;;0.00;;both;;;;Noir;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;0002160.090_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/0002160.090_0.jpg;0;Type:Accessoires pour phares:1;1;new;0;0;0;0;0;0;0;0
60048;1;Rechange Porte-Numero Ciclope Et Diamond;432;15.74;1;50.37;1;;;;;0002160.130;;Freidig;Acerbis;;;;;;;;1.00;;both;;;;Vert;0;;;;;;In Stock;Current supply. Ordering availlable;1;2016-02-15;2016-02-15;1;http://prestashop.vs1.details.cognix-systems.net/img/import/;2160.004_0.jpg;http://prestashop.vs1.details.cognix-systems.net/img/import/2160.004_0.jpg;0;Type:Accessoires pour phares:1;1;new;0;0;0;0;0;0;0;0
